question,type,options,answer,model,tone,difficulty
What is the quantity per unit?,NUMBER,quantity,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,T5,verbose,long
What is the quantity per unit?,NUMBER,quantity,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,T5,verbose,long
What is the temperature in Celsius?,NUMBER,temperature,The temperature in Celsius is minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minusculeminuscule minuscule minuscule minuscule minusculeminusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculiminusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculiminuscul,T5,annoyed,long
What is the temperature in Celsius?,NUMBER,temperature,The temperature in Celsius is minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minusculeminuscule minuscule minuscule minuscule minusculeminusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculiminusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculiminuscul,T5,annoyed,long
What is the temperature in Celsius?,NUMBER,temperature,The temperature in Celsius is minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minusculeminuscule minuscule minuscule minuscule minusculeminusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculiminusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculiminuscul,T5,annoyed,long
What is the temperature in Celsius?,NUMBER,temperature,The temperature in Celsius is minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minusculeminuscule minuscule minuscule minuscule minusculeminusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculiminusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculiminuscul,T5,annoyed,long
What is the temperature in Celsius?,NUMBER,temperature,The temperature in Celsius is minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minuscule minusculeminuscule minuscule minuscule minuscule minusculeminusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculiminusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculi minusculiminuscul,T5,annoyed,long
What is the total number of units produced?,NUMBER,units produced,5000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,T5,colloquial,long
What is the total number of units produced?,NUMBER,units produced,5000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,T5,colloquial,long
What is the total number of units produced?,NUMBER,units produced,5000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,T5,colloquial,long
What is the total number of units produced?,NUMBER,units produced,5000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,T5,colloquial,long
What is the total number of units produced?,NUMBER,units produced,5000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,T5,colloquial,long
What is the total project cost?,NUMBER,project cost,The total project cost was 900000 and the total cost of the project was 900000 and the total cost of the projectwas 900000 and the total cost of the project was 900000,T5,colloquial,long
What is the total project cost?,NUMBER,project cost,The total project cost was 900000 and the total cost of the project was 900000 and the total cost of the projectwas 900000 and the total cost of the project was 900000,T5,colloquial,long
What is the total project cost?,NUMBER,project cost,The total project cost was 900000 and the total cost of the project was 900000 and the total cost of the projectwas 900000 and the total cost of the project was 900000,T5,colloquial,long
What is the total project cost?,NUMBER,project cost,The total project cost was 900000 and the total cost of the project was 900000 and the total cost of the projectwas 900000 and the total cost of the project was 900000,T5,colloquial,long
What is the total project cost?,NUMBER,project cost,The total project cost was 900000 and the total cost of the project was 900000 and the total cost of the projectwas 900000 and the total cost of the project was 900000,T5,colloquial,long
What is your annual household income?,NUMBER,income,I have a monthly household income of 1700 and a monthly household income of 1800and a monthly household income of 1200 and a monthly household income of 1200 and a monthly household income of 1200,T5,annoyed,long
What is your annual household income?,NUMBER,income,I have a monthly household income of 1700 and a monthly household income of 1800and a monthly household income of 1200 and a monthly household income of 1200 and a monthly household income of 1200,T5,annoyed,long
What is your annual household income?,NUMBER,income,I have a monthly household income of 1700 and a monthly household income of 1800and a monthly household income of 1200 and a monthly household income of 1200 and a monthly household income of 1200,T5,annoyed,long
What is your annual household income?,NUMBER,income,I have a monthly household income of 1700 and a monthly household income of 1800and a monthly household income of 1200 and a monthly household income of 1200 and a monthly household income of 1200,T5,annoyed,long
What is your annual household income?,NUMBER,income,I have a monthly household income of 1700 and a monthly household income of 1800and a monthly household income of 1200 and a monthly household income of 1200 and a monthly household income of 1200,T5,annoyed,long
What are some of the key challenges facing your business?,MULTI-SELECT,Competition; Economic conditions; Technology changes; Regulations; Finding and retaining talent,Competition is one of the key challenges facing your business The key challenges facing your business include Competition Economic conditions Technology changes Finding and retaining talent Finding and retaining talent Finding and retaining talent Finding and retaining talent Finding and retaining talent Finding and retaining talentFinding and retaining talent,T5,explanatory,long
What are some of the key challenges facing your business?,MULTI-SELECT,Competition; Economic conditions; Technology changes; Regulations; Finding and retaining talent,Competition is one of the key challenges facing your business The key challenges facing your business include Competition Economic conditions Technology changes Finding and retaining talent Finding and retaining talent Finding and retaining talent Finding and retaining talent Finding and retaining talent Finding and retaining talentFinding and retaining talent,T5,explanatory,long
What are some of the key challenges facing your business?,MULTI-SELECT,Competition; Economic conditions; Technology changes; Regulations; Finding and retaining talent,Competition is one of the key challenges facing your business The key challenges facing your business include Competition Economic conditions Technology changes Finding and retaining talent Finding and retaining talent Finding and retaining talent Finding and retaining talent Finding and retaining talent Finding and retaining talentFinding and retaining talent,T5,explanatory,long
What are some of the key challenges facing your business?,MULTI-SELECT,Competition; Economic conditions; Technology changes; Regulations; Finding and retaining talent,Competition is one of the key challenges facing your business The key challenges facing your business include Competition Economic conditions Technology changes Finding and retaining talent Finding and retaining talent Finding and retaining talent Finding and retaining talent Finding and retaining talent Finding and retaining talentFinding and retaining talent,T5,explanatory,long
What are some of the key challenges facing your business?,MULTI-SELECT,Competition; Economic conditions; Technology changes; Regulations; Finding and retaining talent,Competition is one of the key challenges facing your business The key challenges facing your business include Competition Economic conditions Technology changes Finding and retaining talent Finding and retaining talent Finding and retaining talent Finding and retaining talent Finding and retaining talent Finding and retaining talentFinding and retaining talent,T5,explanatory,long
What are your company's key performance indicators (KPIs)?,MULTI-SELECT,Revenue; Profit margin; Customer acquisition cost; Customer lifetime value; Customer satisfaction,Revenue is the companys key performance indicator Customer lifetime value is the companys key performance indicator Customer satisfaction is the companys key performance indicator,T5,verbose,long
What are your company's key performance indicators (KPIs)?,MULTI-SELECT,Revenue; Profit margin; Customer acquisition cost; Customer lifetime value; Customer satisfaction,Revenue is the companys key performance indicator Customer lifetime value is the companys key performance indicator Customer satisfaction is the companys key performance indicator,T5,annoyed,long
What are your company's key performance indicators (KPIs)?,MULTI-SELECT,Revenue; Profit margin; Customer acquisition cost; Customer lifetime value; Customer satisfaction,Revenue is the companys key performance indicator Customer lifetime value is the companys key performance indicator Customer satisfaction is the companys key performance indicator,T5,verbose,long
What are your company's key performance indicators (KPIs)?,MULTI-SELECT,Revenue; Profit margin; Customer acquisition cost; Customer lifetime value; Customer satisfaction,Revenue is the companys key performance indicator Customer lifetime value is the companys key performance indicator Customer satisfaction is the companys key performance indicator,T5,annoyed,long
What are your company's key performance indicators (KPIs)?,MULTI-SELECT,Revenue; Profit margin; Customer acquisition cost; Customer lifetime value; Customer satisfaction,Revenue is the companys key performance indicator Customer lifetime value is the companys key performance indicator Customer satisfaction is the companys key performance indicator,T5,verbose,long
What are your company's key performance indicators (KPIs)?,MULTI-SELECT,Revenue; Profit margin; Customer acquisition cost; Customer lifetime value; Customer satisfaction,Revenue is the companys key performance indicator Customer lifetime value is the companys key performance indicator Customer satisfaction is the companys key performance indicator,T5,annoyed,long
What are your company's key performance indicators (KPIs)?,MULTI-SELECT,Revenue; Profit margin; Customer acquisition cost; Customer lifetime value; Customer satisfaction,Revenue is the companys key performance indicator Customer lifetime value is the companys key performance indicator Customer satisfaction is the companys key performance indicator,T5,verbose,long
What are your company's key performance indicators (KPIs)?,MULTI-SELECT,Revenue; Profit margin; Customer acquisition cost; Customer lifetime value; Customer satisfaction,Revenue is the companys key performance indicator Customer lifetime value is the companys key performance indicator Customer satisfaction is the companys key performance indicator,T5,annoyed,long
What are your company's key performance indicators (KPIs)?,MULTI-SELECT,Revenue; Profit margin; Customer acquisition cost; Customer lifetime value; Customer satisfaction,Revenue is the companys key performance indicator Customer lifetime value is the companys key performance indicator Customer satisfaction is the companys key performance indicator,T5,verbose,long
What are your company's key performance indicators (KPIs)?,MULTI-SELECT,Revenue; Profit margin; Customer acquisition cost; Customer lifetime value; Customer satisfaction,Revenue is the companys key performance indicator Customer lifetime value is the companys key performance indicator Customer satisfaction is the companys key performance indicator,T5,annoyed,long
What are your company's strategies for reducing costs?,MULTI-SELECT,Negotiating better prices with suppliers; Improving efficiency; Reducing waste; Automating tasks; Outsourcing non-core functions,Improving efficiency is a strategy for reducing costs Reducing waste is a strategy for reducing costs Outsourcing noncore functions is a strategy for reducing costs,T5,verbose,long
What are your company's strategies for reducing costs?,MULTI-SELECT,Negotiating better prices with suppliers; Improving efficiency; Reducing waste; Automating tasks; Outsourcing non-core functions,Improving efficiency is a strategy for reducing costs Reducing waste is a strategy for reducing costs Outsourcing noncore functions is a strategy for reducing costs,T5,colloquial,long
What are your company's strategies for reducing costs?,MULTI-SELECT,Negotiating better prices with suppliers; Improving efficiency; Reducing waste; Automating tasks; Outsourcing non-core functions,Improving efficiency is one of the strategies for reducing costs Reducing waste is one of the strategies for reducing costs Outsourcing noncore functions is one of the strategies for reducing costs,T5,annoyed,long
What are your company's strategies for reducing costs?,MULTI-SELECT,Negotiating better prices with suppliers; Improving efficiency; Reducing waste; Automating tasks; Outsourcing non-core functions,Improving efficiency is a strategy for reducing costs Reducing waste is a strategy for reducing costs Outsourcing noncore functions is a strategy for reducing costs,T5,verbose,long
What are your company's strategies for reducing costs?,MULTI-SELECT,Negotiating better prices with suppliers; Improving efficiency; Reducing waste; Automating tasks; Outsourcing non-core functions,Improving efficiency is a strategy for reducing costs Reducing waste is a strategy for reducing costs Outsourcing noncore functions is a strategy for reducing costs,T5,colloquial,long
What are your company's strategies for reducing costs?,MULTI-SELECT,Negotiating better prices with suppliers; Improving efficiency; Reducing waste; Automating tasks; Outsourcing non-core functions,Improving efficiency is one of the strategies for reducing costs Reducing waste is one of the strategies for reducing costs Outsourcing noncore functions is one of the strategies for reducing costs,T5,annoyed,long
What are your company's strategies for reducing costs?,MULTI-SELECT,Negotiating better prices with suppliers; Improving efficiency; Reducing waste; Automating tasks; Outsourcing non-core functions,Improving efficiency is a strategy for reducing costs Reducing waste is a strategy for reducing costs Outsourcing noncore functions is a strategy for reducing costs,T5,verbose,long
What are your company's strategies for reducing costs?,MULTI-SELECT,Negotiating better prices with suppliers; Improving efficiency; Reducing waste; Automating tasks; Outsourcing non-core functions,Improving efficiency is a strategy for reducing costs Reducing waste is a strategy for reducing costs Outsourcing noncore functions is a strategy for reducing costs,T5,colloquial,long
What are your company's strategies for reducing costs?,MULTI-SELECT,Negotiating better prices with suppliers; Improving efficiency; Reducing waste; Automating tasks; Outsourcing non-core functions,Improving efficiency is one of the strategies for reducing costs Reducing waste is one of the strategies for reducing costs Outsourcing noncore functions is one of the strategies for reducing costs,T5,annoyed,long
What are your company's strategies for reducing costs?,MULTI-SELECT,Negotiating better prices with suppliers; Improving efficiency; Reducing waste; Automating tasks; Outsourcing non-core functions,Improving efficiency is a strategy for reducing costs Reducing waste is a strategy for reducing costs Outsourcing noncore functions is a strategy for reducing costs,T5,verbose,long
What are your company's strategies for reducing costs?,MULTI-SELECT,Negotiating better prices with suppliers; Improving efficiency; Reducing waste; Automating tasks; Outsourcing non-core functions,Improving efficiency is a strategy for reducing costs Reducing waste is a strategy for reducing costs Outsourcing noncore functions is a strategy for reducing costs,T5,colloquial,long
What are your company's strategies for reducing costs?,MULTI-SELECT,Negotiating better prices with suppliers; Improving efficiency; Reducing waste; Automating tasks; Outsourcing non-core functions,Improving efficiency is one of the strategies for reducing costs Reducing waste is one of the strategies for reducing costs Outsourcing noncore functions is one of the strategies for reducing costs,T5,annoyed,long
What are your company's strategies for reducing costs?,MULTI-SELECT,Negotiating better prices with suppliers; Improving efficiency; Reducing waste; Automating tasks; Outsourcing non-core functions,Improving efficiency is a strategy for reducing costs Reducing waste is a strategy for reducing costs Outsourcing noncore functions is a strategy for reducing costs,T5,verbose,long
What are your company's strategies for reducing costs?,MULTI-SELECT,Negotiating better prices with suppliers; Improving efficiency; Reducing waste; Automating tasks; Outsourcing non-core functions,Improving efficiency is a strategy for reducing costs Reducing waste is a strategy for reducing costs Outsourcing noncore functions is a strategy for reducing costs,T5,colloquial,long
