question,type,options,answer,model,tone,difficulty
What is your preferred medium for artistic expression?,SINGLE-SELECT,Painting; Sculpture; Digital Art; Photography; Graphic Design,Photography,T5,colloquial,short
What is your preferred medium for artistic expression?,SINGLE-SELECT,Painting; Sculpture; Digital Art; Photography; Graphic Design,Photography,T5,explanatory,short
What is your preferred medium for artistic expression?,SINGLE-SELECT,Painting; Sculpture; Digital Art; Photography; Graphic Design,Digital Art,T5,annoyed,short
What is your preferred medium for artistic expression?,SINGLE-SELECT,Painting; Sculpture; Digital Art; Photography; Graphic Design,Digital Art,T5,concise,short
What is your preferred medium for artistic expression?,SINGLE-SELECT,Painting; Sculpture; Digital Art; Photography; Graphic Design,Photography,T5,colloquial,short
What is your preferred medium for artistic expression?,SINGLE-SELECT,Painting; Sculpture; Digital Art; Photography; Graphic Design,Photography,T5,explanatory,short
What is your preferred medium for artistic expression?,SINGLE-SELECT,Painting; Sculpture; Digital Art; Photography; Graphic Design,Digital Art,T5,annoyed,short
What is your preferred medium for artistic expression?,SINGLE-SELECT,Painting; Sculpture; Digital Art; Photography; Graphic Design,Digital Art,T5,concise,short
What is your preferred medium for artistic expression?,SINGLE-SELECT,Painting; Sculpture; Digital Art; Photography; Graphic Design,Photography,T5,colloquial,short
What is your preferred medium for artistic expression?,SINGLE-SELECT,Painting; Sculpture; Digital Art; Photography; Graphic Design,Photography,T5,explanatory,short
What is your preferred medium for artistic expression?,SINGLE-SELECT,Painting; Sculpture; Digital Art; Photography; Graphic Design,Digital Art,T5,annoyed,short
What is your preferred medium for artistic expression?,SINGLE-SELECT,Painting; Sculpture; Digital Art; Photography; Graphic Design,Digital Art,T5,concise,short
What is your preferred medium for artistic expression?,SINGLE-SELECT,Painting; Sculpture; Digital Art; Photography; Graphic Design,Photography,T5,colloquial,short
What is your preferred medium for artistic expression?,SINGLE-SELECT,Painting; Sculpture; Digital Art; Photography; Graphic Design,Photography,T5,explanatory,short
What is your preferred medium for artistic expression?,SINGLE-SELECT,Painting; Sculpture; Digital Art; Photography; Graphic Design,Digital Art,T5,annoyed,short
What is your preferred method for code review?,SINGLE-SELECT,Pull Requests; Code walkthroughs; Pair programming,Pull Requests,T5,verbose,short
What is your preferred method for code review?,SINGLE-SELECT,Pull Requests; Code walkthroughs; Pair programming,Pair programming,T5,concise,short
What is your preferred method for code review?,SINGLE-SELECT,Pull Requests; Code walkthroughs; Pair programming,Pull Requests,T5,colloquial,short
What is your preferred method for code review?,SINGLE-SELECT,Pull Requests; Code walkthroughs; Pair programming,Pull Requests,T5,explanatory,short
What is your preferred method for code review?,SINGLE-SELECT,Pull Requests; Code walkthroughs; Pair programming,Pull Requests,T5,annoyed,short
What is your preferred method for code review?,SINGLE-SELECT,Pull Requests; Code walkthroughs; Pair programming,Pull Requests,T5,verbose,short
What is your preferred method for code review?,SINGLE-SELECT,Pull Requests; Code walkthroughs; Pair programming,Pair programming,T5,concise,short
What is your preferred method for code review?,SINGLE-SELECT,Pull Requests; Code walkthroughs; Pair programming,Pull Requests,T5,colloquial,short
What is your preferred method for code review?,SINGLE-SELECT,Pull Requests; Code walkthroughs; Pair programming,Pull Requests,T5,explanatory,short
What is your preferred method for code review?,SINGLE-SELECT,Pull Requests; Code walkthroughs; Pair programming,Pull Requests,T5,annoyed,short
What is your preferred method for code review?,SINGLE-SELECT,Pull Requests; Code walkthroughs; Pair programming,Pull Requests,T5,verbose,short
What is your preferred method for code review?,SINGLE-SELECT,Pull Requests; Code walkthroughs; Pair programming,Pair programming,T5,concise,short
What is your preferred method for code review?,SINGLE-SELECT,Pull Requests; Code walkthroughs; Pair programming,Pull Requests,T5,colloquial,short
What is your preferred method for code review?,SINGLE-SELECT,Pull Requests; Code walkthroughs; Pair programming,Pull Requests,T5,explanatory,short
What is your preferred method for code review?,SINGLE-SELECT,Pull Requests; Code walkthroughs; Pair programming,Pull Requests,T5,annoyed,short
What is your preferred method for code review?,SINGLE-SELECT,Pull Requests; Code walkthroughs; Pair programming,Pull Requests,T5,verbose,short
What is your preferred method for code review?,SINGLE-SELECT,Pull Requests; Code walkthroughs; Pair programming,Pair programming,T5,concise,short
What is your preferred method for code review?,SINGLE-SELECT,Pull Requests; Code walkthroughs; Pair programming,Pull Requests,T5,colloquial,short
What is your preferred method for code review?,SINGLE-SELECT,Pull Requests; Code walkthroughs; Pair programming,Pull Requests,T5,explanatory,short
What is your preferred method for code review?,SINGLE-SELECT,Pull Requests; Code walkthroughs; Pair programming,Pull Requests,T5,annoyed,short
What is your preferred method for code review?,SINGLE-SELECT,Pull Requests; Code walkthroughs; Pair programming,Pull Requests,T5,verbose,short
What is your preferred method for code review?,SINGLE-SELECT,Pull Requests; Code walkthroughs; Pair programming,Pair programming,T5,concise,short
What is your preferred method for code review?,SINGLE-SELECT,Pull Requests; Code walkthroughs; Pair programming,Pull Requests,T5,colloquial,short
What is your preferred method for code review?,SINGLE-SELECT,Pull Requests; Code walkthroughs; Pair programming,Pull Requests,T5,explanatory,short
What is your preferred method for code review?,SINGLE-SELECT,Pull Requests; Code walkthroughs; Pair programming,Pull Requests,T5,annoyed,short
What is your preferred method for providing feedback?,SINGLE-SELECT,Email; Online Survey; In-person Meeting,Email,T5,verbose,short
What is your preferred method for providing feedback?,SINGLE-SELECT,Email; Online Survey; In-person Meeting,Email,T5,concise,short
What is your preferred method for providing feedback?,SINGLE-SELECT,Email; Online Survey; In-person Meeting,Email,T5,colloquial,short
What is your preferred method for providing feedback?,SINGLE-SELECT,Email; Online Survey; In-person Meeting,Email,T5,explanatory,short
What is your preferred method for providing feedback?,SINGLE-SELECT,Email; Online Survey; In-person Meeting,Email,T5,annoyed,short
What is your preferred method for providing feedback?,SINGLE-SELECT,Email; Online Survey; In-person Meeting,Email,T5,verbose,short
What is your preferred method for providing feedback?,SINGLE-SELECT,Email; Online Survey; In-person Meeting,Email,T5,concise,short
What is your preferred method for providing feedback?,SINGLE-SELECT,Email; Online Survey; In-person Meeting,Email,T5,colloquial,short
What is your preferred method for providing feedback?,SINGLE-SELECT,Email; Online Survey; In-person Meeting,Email,T5,explanatory,short
What is your preferred method for providing feedback?,SINGLE-SELECT,Email; Online Survey; In-person Meeting,Email,T5,annoyed,short
What is your preferred method for providing feedback?,SINGLE-SELECT,Email; Online Survey; In-person Meeting,Email,T5,verbose,short
What is your preferred method for providing feedback?,SINGLE-SELECT,Email; Online Survey; In-person Meeting,Email,T5,concise,short
What is your preferred method for providing feedback?,SINGLE-SELECT,Email; Online Survey; In-person Meeting,Email,T5,colloquial,short
What is your preferred method for providing feedback?,SINGLE-SELECT,Email; Online Survey; In-person Meeting,Email,T5,explanatory,short
What is your preferred method for providing feedback?,SINGLE-SELECT,Email; Online Survey; In-person Meeting,Email,T5,annoyed,short
What is your preferred method for providing feedback?,SINGLE-SELECT,Email; Online Survey; In-person Meeting,Email,T5,verbose,short
What is your preferred method for providing feedback?,SINGLE-SELECT,Email; Online Survey; In-person Meeting,Email,T5,concise,short
What is your preferred method for providing feedback?,SINGLE-SELECT,Email; Online Survey; In-person Meeting,Email,T5,colloquial,short
What is your preferred method for providing feedback?,SINGLE-SELECT,Email; Online Survey; In-person Meeting,Email,T5,explanatory,short
What is your preferred method for providing feedback?,SINGLE-SELECT,Email; Online Survey; In-person Meeting,Email,T5,annoyed,short
What is your preferred method for providing feedback?,SINGLE-SELECT,Email; Online Survey; In-person Meeting,Email,T5,verbose,short
What is your preferred method for providing feedback?,SINGLE-SELECT,Email; Online Survey; In-person Meeting,Email,T5,concise,short
What is your preferred method for providing feedback?,SINGLE-SELECT,Email; Online Survey; In-person Meeting,Email,T5,colloquial,short
What is your preferred method for providing feedback?,SINGLE-SELECT,Email; Online Survey; In-person Meeting,Email,T5,explanatory,short
What is your preferred method for providing feedback?,SINGLE-SELECT,Email; Online Survey; In-person Meeting,Email,T5,annoyed,short
What is your preferred method for receiving project updates?,SINGLE-SELECT,Email; Project Management Software; Team Meetings,Email,T5,verbose,short
What is your preferred method for receiving project updates?,SINGLE-SELECT,Email; Project Management Software; Team Meetings,Email,T5,concise,short
What is your preferred method for receiving project updates?,SINGLE-SELECT,Email; Project Management Software; Team Meetings,Email,T5,colloquial,short
What is your preferred method for receiving project updates?,SINGLE-SELECT,Email; Project Management Software; Team Meetings,Email,T5,explanatory,short
What is your preferred method for receiving project updates?,SINGLE-SELECT,Email; Project Management Software; Team Meetings,Email,T5,annoyed,short
What is your preferred method for receiving project updates?,SINGLE-SELECT,Email; Project Management Software; Team Meetings,Email,T5,verbose,short
What is your preferred method for receiving project updates?,SINGLE-SELECT,Email; Project Management Software; Team Meetings,Email,T5,concise,short
What is your preferred method for receiving project updates?,SINGLE-SELECT,Email; Project Management Software; Team Meetings,Email,T5,colloquial,short
What is your preferred method for receiving project updates?,SINGLE-SELECT,Email; Project Management Software; Team Meetings,Email,T5,explanatory,short
What is your preferred method for receiving project updates?,SINGLE-SELECT,Email; Project Management Software; Team Meetings,Email,T5,annoyed,short
What is your preferred method for receiving project updates?,SINGLE-SELECT,Email; Project Management Software; Team Meetings,Email,T5,verbose,short
What is your preferred method for receiving project updates?,SINGLE-SELECT,Email; Project Management Software; Team Meetings,Email,T5,concise,short
What is your preferred method for receiving project updates?,SINGLE-SELECT,Email; Project Management Software; Team Meetings,Email,T5,colloquial,short
What is your preferred method for receiving project updates?,SINGLE-SELECT,Email; Project Management Software; Team Meetings,Email,T5,explanatory,short
What is your preferred method for receiving project updates?,SINGLE-SELECT,Email; Project Management Software; Team Meetings,Email,T5,annoyed,short
What is your preferred method for receiving project updates?,SINGLE-SELECT,Email; Project Management Software; Team Meetings,Email,T5,verbose,short
What is your preferred method for receiving project updates?,SINGLE-SELECT,Email; Project Management Software; Team Meetings,Email,T5,concise,short
What is your preferred method for receiving project updates?,SINGLE-SELECT,Email; Project Management Software; Team Meetings,Email,T5,colloquial,short
What is your preferred method for receiving project updates?,SINGLE-SELECT,Email; Project Management Software; Team Meetings,Email,T5,explanatory,short
What is your preferred method for receiving project updates?,SINGLE-SELECT,Email; Project Management Software; Team Meetings,Email,T5,annoyed,short
What is your preferred method for receiving project updates?,SINGLE-SELECT,Email; Project Management Software; Team Meetings,Email,T5,verbose,short
What is your preferred method for receiving project updates?,SINGLE-SELECT,Email; Project Management Software; Team Meetings,Email,T5,concise,short
What is your preferred method for receiving project updates?,SINGLE-SELECT,Email; Project Management Software; Team Meetings,Email,T5,colloquial,short
What is your preferred method for receiving project updates?,SINGLE-SELECT,Email; Project Management Software; Team Meetings,Email,T5,explanatory,short
What is your preferred method for receiving project updates?,SINGLE-SELECT,Email; Project Management Software; Team Meetings,Email,T5,annoyed,short
What is your preferred method for receiving updates?,SINGLE-SELECT,Email; SMS; In-app notifications,Inapp notifications,T5,verbose,short
What is your preferred method for receiving updates?,SINGLE-SELECT,Email; SMS; In-app notifications,Inapp notifications,T5,concise,short
What is your preferred method for receiving updates?,SINGLE-SELECT,Email; SMS; In-app notifications,Inapp notifications,T5,colloquial,short
What is your preferred method for receiving updates?,SINGLE-SELECT,Email; SMS; In-app notifications,Inapp notifications,T5,explanatory,short
What is your preferred method for receiving updates?,SINGLE-SELECT,Email; SMS; In-app notifications,Inapp notifications,T5,annoyed,short
What is your preferred method for receiving updates?,SINGLE-SELECT,Email; SMS; In-app notifications,Inapp notifications,T5,verbose,short
What is your preferred method for receiving updates?,SINGLE-SELECT,Email; SMS; In-app notifications,Inapp notifications,T5,concise,short
What is your preferred method for receiving updates?,SINGLE-SELECT,Email; SMS; In-app notifications,Inapp notifications,T5,colloquial,short
What is your preferred method for receiving updates?,SINGLE-SELECT,Email; SMS; In-app notifications,Inapp notifications,T5,explanatory,short
What is your preferred method for receiving updates?,SINGLE-SELECT,Email; SMS; In-app notifications,Inapp notifications,T5,annoyed,short
What is your preferred method for receiving updates?,SINGLE-SELECT,Email; SMS; In-app notifications,Inapp notifications,T5,verbose,short
What is your preferred method for receiving updates?,SINGLE-SELECT,Email; SMS; In-app notifications,Inapp notifications,T5,concise,short
What is your preferred method for receiving updates?,SINGLE-SELECT,Email; SMS; In-app notifications,Inapp notifications,T5,colloquial,short
What is your preferred method for receiving updates?,SINGLE-SELECT,Email; SMS; In-app notifications,Inapp notifications,T5,explanatory,short
What is your preferred method for receiving updates?,SINGLE-SELECT,Email; SMS; In-app notifications,Inapp notifications,T5,annoyed,short
What is your preferred method for receiving updates?,SINGLE-SELECT,Email; SMS; In-app notifications,Inapp notifications,T5,verbose,short
What is your preferred method for receiving updates?,SINGLE-SELECT,Email; SMS; In-app notifications,Inapp notifications,T5,concise,short
What is your preferred method for receiving updates?,SINGLE-SELECT,Email; SMS; In-app notifications,Inapp notifications,T5,colloquial,short
What is your preferred method for receiving updates?,SINGLE-SELECT,Email; SMS; In-app notifications,Inapp notifications,T5,explanatory,short
What is your preferred method for receiving updates?,SINGLE-SELECT,Email; SMS; In-app notifications,Inapp notifications,T5,annoyed,short
What is your preferred method for receiving updates?,SINGLE-SELECT,Email; SMS; In-app notifications,Inapp notifications,T5,verbose,short
What is your preferred method for receiving updates?,SINGLE-SELECT,Email; SMS; In-app notifications,Inapp notifications,T5,concise,short
What is your preferred method for receiving updates?,SINGLE-SELECT,Email; SMS; In-app notifications,Inapp notifications,T5,colloquial,short
What is your preferred method for receiving updates?,SINGLE-SELECT,Email; SMS; In-app notifications,Inapp notifications,T5,explanatory,short
What is your preferred method for receiving updates?,SINGLE-SELECT,Email; SMS; In-app notifications,Inapp notifications,T5,annoyed,short
What is your preferred method for scheduling meetings?,SINGLE-SELECT,Email; Calendar invite; Phone call,Email,T5,verbose,short
What is your preferred method for scheduling meetings?,SINGLE-SELECT,Email; Calendar invite; Phone call,Email,T5,concise,short
What is your preferred method for scheduling meetings?,SINGLE-SELECT,Email; Calendar invite; Phone call,Email,T5,colloquial,short
What is your preferred method for scheduling meetings?,SINGLE-SELECT,Email; Calendar invite; Phone call,Email,T5,explanatory,short
What is your preferred method for scheduling meetings?,SINGLE-SELECT,Email; Calendar invite; Phone call,Email,T5,annoyed,short
What is your preferred method for scheduling meetings?,SINGLE-SELECT,Email; Calendar invite; Phone call,Email,T5,verbose,short
What is your preferred method for scheduling meetings?,SINGLE-SELECT,Email; Calendar invite; Phone call,Email,T5,concise,short
What is your preferred method for scheduling meetings?,SINGLE-SELECT,Email; Calendar invite; Phone call,Email,T5,colloquial,short
What is your preferred method for scheduling meetings?,SINGLE-SELECT,Email; Calendar invite; Phone call,Email,T5,explanatory,short
What is your preferred method for scheduling meetings?,SINGLE-SELECT,Email; Calendar invite; Phone call,Email,T5,annoyed,short
What is your preferred method for scheduling meetings?,SINGLE-SELECT,Email; Calendar invite; Phone call,Email,T5,verbose,short
What is your preferred method for scheduling meetings?,SINGLE-SELECT,Email; Calendar invite; Phone call,Email,T5,concise,short
What is your preferred method for scheduling meetings?,SINGLE-SELECT,Email; Calendar invite; Phone call,Email,T5,colloquial,short
What is your preferred method for scheduling meetings?,SINGLE-SELECT,Email; Calendar invite; Phone call,Email,T5,explanatory,short
What is your preferred method for scheduling meetings?,SINGLE-SELECT,Email; Calendar invite; Phone call,Email,T5,annoyed,short
What is your preferred method for scheduling meetings?,SINGLE-SELECT,Email; Calendar invite; Phone call,Email,T5,verbose,short
What is your preferred method for scheduling meetings?,SINGLE-SELECT,Email; Calendar invite; Phone call,Email,T5,concise,short
What is your preferred method for scheduling meetings?,SINGLE-SELECT,Email; Calendar invite; Phone call,Email,T5,colloquial,short
What is your preferred method for scheduling meetings?,SINGLE-SELECT,Email; Calendar invite; Phone call,Email,T5,explanatory,short
What is your preferred method for scheduling meetings?,SINGLE-SELECT,Email; Calendar invite; Phone call,Email,T5,annoyed,short
What is your preferred method for scheduling meetings?,SINGLE-SELECT,Email; Calendar invite; Phone call,Email,T5,verbose,short
What is your preferred method for scheduling meetings?,SINGLE-SELECT,Email; Calendar invite; Phone call,Email,T5,concise,short
What is your preferred method for scheduling meetings?,SINGLE-SELECT,Email; Calendar invite; Phone call,Email,T5,colloquial,short
What is your preferred method for scheduling meetings?,SINGLE-SELECT,Email; Calendar invite; Phone call,Email,T5,explanatory,short
What is your preferred method for scheduling meetings?,SINGLE-SELECT,Email; Calendar invite; Phone call,Email,T5,annoyed,short
What is your preferred method of communication with clients?,SINGLE-SELECT,Email; Phone Calls; Video Conferencing; In-person Meetings; Project Management Software,Email,T5,verbose,short
What is your preferred method of communication with clients?,SINGLE-SELECT,Email; Phone Calls; Video Conferencing; In-person Meetings; Project Management Software,Email,T5,concise,short
What is your preferred method of communication with clients?,SINGLE-SELECT,Email; Phone Calls; Video Conferencing; In-person Meetings; Project Management Software,Email,T5,colloquial,short
What is your preferred method of communication with clients?,SINGLE-SELECT,Email; Phone Calls; Video Conferencing; In-person Meetings; Project Management Software,Email,T5,explanatory,short
What is your preferred method of communication with clients?,SINGLE-SELECT,Email; Phone Calls; Video Conferencing; In-person Meetings; Project Management Software,Email,T5,annoyed,short
What is your preferred method of communication with clients?,SINGLE-SELECT,Email; Phone Calls; Video Conferencing; In-person Meetings; Project Management Software,Email,T5,verbose,short
What is your preferred method of communication with clients?,SINGLE-SELECT,Email; Phone Calls; Video Conferencing; In-person Meetings; Project Management Software,Email,T5,concise,short
What is your preferred method of communication with clients?,SINGLE-SELECT,Email; Phone Calls; Video Conferencing; In-person Meetings; Project Management Software,Email,T5,colloquial,short
What is your preferred method of communication with clients?,SINGLE-SELECT,Email; Phone Calls; Video Conferencing; In-person Meetings; Project Management Software,Email,T5,explanatory,short
What is your preferred method of communication with clients?,SINGLE-SELECT,Email; Phone Calls; Video Conferencing; In-person Meetings; Project Management Software,Email,T5,annoyed,short
What is your preferred method of communication with clients?,SINGLE-SELECT,Email; Phone Calls; Video Conferencing; In-person Meetings; Project Management Software,Email,T5,verbose,short
What is your preferred method of communication with clients?,SINGLE-SELECT,Email; Phone Calls; Video Conferencing; In-person Meetings; Project Management Software,Email,T5,concise,short
What is your preferred method of communication with clients?,SINGLE-SELECT,Email; Phone Calls; Video Conferencing; In-person Meetings; Project Management Software,Email,T5,colloquial,short
What is your preferred method of communication with clients?,SINGLE-SELECT,Email; Phone Calls; Video Conferencing; In-person Meetings; Project Management Software,Email,T5,explanatory,short
What is your preferred method of communication with clients?,SINGLE-SELECT,Email; Phone Calls; Video Conferencing; In-person Meetings; Project Management Software,Email,T5,annoyed,short
What is your preferred method of communication with clients?,SINGLE-SELECT,Email; Phone Calls; Video Conferencing; In-person Meetings; Project Management Software,Email,T5,verbose,short
What is your preferred method of communication with clients?,SINGLE-SELECT,Email; Phone Calls; Video Conferencing; In-person Meetings; Project Management Software,Email,T5,concise,short
What is your preferred method of communication with clients?,SINGLE-SELECT,Email; Phone Calls; Video Conferencing; In-person Meetings; Project Management Software,Email,T5,colloquial,short
What is your preferred method of communication with clients?,SINGLE-SELECT,Email; Phone Calls; Video Conferencing; In-person Meetings; Project Management Software,Email,T5,explanatory,short
What is your preferred method of communication with clients?,SINGLE-SELECT,Email; Phone Calls; Video Conferencing; In-person Meetings; Project Management Software,Email,T5,annoyed,short
What is your preferred method of communication with clients?,SINGLE-SELECT,Email; Phone Calls; Video Conferencing; In-person Meetings; Project Management Software,Email,T5,verbose,short
What is your preferred method of communication with clients?,SINGLE-SELECT,Email; Phone Calls; Video Conferencing; In-person Meetings; Project Management Software,Email,T5,concise,short
What is your preferred method of communication with clients?,SINGLE-SELECT,Email; Phone Calls; Video Conferencing; In-person Meetings; Project Management Software,Email,T5,colloquial,short
What is your preferred method of communication with clients?,SINGLE-SELECT,Email; Phone Calls; Video Conferencing; In-person Meetings; Project Management Software,Email,T5,explanatory,short
What is your preferred method of communication with clients?,SINGLE-SELECT,Email; Phone Calls; Video Conferencing; In-person Meetings; Project Management Software,Email,T5,annoyed,short
What is your preferred method of communication?,SINGLE-SELECT,Email; Phone; Video Conference,Email,T5,verbose,short
What is your preferred method of communication?,SINGLE-SELECT,Email; Phone; Video Conference,Email,T5,concise,short
What is your preferred method of communication?,SINGLE-SELECT,Email; Phone; Video Conference,Email,T5,colloquial,short
What is your preferred method of communication?,SINGLE-SELECT,Email; Phone; Video Conference,Email,T5,explanatory,short
What is your preferred method of communication?,SINGLE-SELECT,Email; Phone; Video Conference,Email,T5,annoyed,short
What is your preferred method of communication?,SINGLE-SELECT,Email; Phone; Video Conference,Email,T5,verbose,short
What is your preferred method of communication?,SINGLE-SELECT,Email; Phone; Video Conference,Email,T5,concise,short
What is your preferred method of communication?,SINGLE-SELECT,Email; Phone; Video Conference,Email,T5,colloquial,short
What is your preferred method of communication?,SINGLE-SELECT,Email; Phone; Video Conference,Email,T5,explanatory,short
What is your preferred method of communication?,SINGLE-SELECT,Email; Phone; Video Conference,Email,T5,annoyed,short
What is your preferred method of communication?,SINGLE-SELECT,Email; Phone; Video Conference,Email,T5,verbose,short
What is your preferred method of communication?,SINGLE-SELECT,Email; Phone; Video Conference,Email,T5,concise,short
What is your preferred method of communication?,SINGLE-SELECT,Email; Phone; Video Conference,Email,T5,colloquial,short
What is your preferred method of communication?,SINGLE-SELECT,Email; Phone; Video Conference,Email,T5,explanatory,short
What is your preferred method of communication?,SINGLE-SELECT,Email; Phone; Video Conference,Email,T5,annoyed,short
What is your preferred method of communication?,SINGLE-SELECT,Email; Phone; Video Conference,Email,T5,verbose,short
What is your preferred method of communication?,SINGLE-SELECT,Email; Phone; Video Conference,Email,T5,concise,short
What is your preferred method of communication?,SINGLE-SELECT,Email; Phone; Video Conference,Email,T5,colloquial,short
What is your preferred method of communication?,SINGLE-SELECT,Email; Phone; Video Conference,Email,T5,explanatory,short
What is your preferred method of communication?,SINGLE-SELECT,Email; Phone; Video Conference,Email,T5,annoyed,short
What is your preferred method of communication?,SINGLE-SELECT,Email; Phone; Video Conference,Email,T5,verbose,short
What is your preferred method of communication?,SINGLE-SELECT,Email; Phone; Video Conference,Email,T5,concise,short
What is your preferred method of communication?,SINGLE-SELECT,Email; Phone; Video Conference,Email,T5,colloquial,short
What is your preferred method of communication?,SINGLE-SELECT,Email; Phone; Video Conference,Email,T5,explanatory,short
What is your preferred method of communication?,SINGLE-SELECT,Email; Phone; Video Conference,Email,T5,annoyed,short
What is your preferred method of generating design ideas?,SINGLE-SELECT,Brainstorming; Mind Mapping; Mood Boarding; Sketching; Research,Brainstorming,T5,verbose,short
What is your preferred method of generating design ideas?,SINGLE-SELECT,Brainstorming; Mind Mapping; Mood Boarding; Sketching; Research,Brainstorming,T5,concise,short
What is your preferred method of generating design ideas?,SINGLE-SELECT,Brainstorming; Mind Mapping; Mood Boarding; Sketching; Research,Brainstorming,T5,colloquial,short
What is your preferred method of generating design ideas?,SINGLE-SELECT,Brainstorming; Mind Mapping; Mood Boarding; Sketching; Research,Brainstorming,T5,explanatory,short
What is your preferred method of generating design ideas?,SINGLE-SELECT,Brainstorming; Mind Mapping; Mood Boarding; Sketching; Research,Brainstorming,T5,annoyed,short
What is your preferred method of generating design ideas?,SINGLE-SELECT,Brainstorming; Mind Mapping; Mood Boarding; Sketching; Research,Brainstorming,T5,verbose,short
What is your preferred method of generating design ideas?,SINGLE-SELECT,Brainstorming; Mind Mapping; Mood Boarding; Sketching; Research,Brainstorming,T5,concise,short
What is your preferred method of generating design ideas?,SINGLE-SELECT,Brainstorming; Mind Mapping; Mood Boarding; Sketching; Research,Brainstorming,T5,colloquial,short
What is your preferred method of generating design ideas?,SINGLE-SELECT,Brainstorming; Mind Mapping; Mood Boarding; Sketching; Research,Brainstorming,T5,explanatory,short
What is your preferred method of generating design ideas?,SINGLE-SELECT,Brainstorming; Mind Mapping; Mood Boarding; Sketching; Research,Brainstorming,T5,annoyed,short
What is your preferred method of generating design ideas?,SINGLE-SELECT,Brainstorming; Mind Mapping; Mood Boarding; Sketching; Research,Brainstorming,T5,verbose,short
What is your preferred method of generating design ideas?,SINGLE-SELECT,Brainstorming; Mind Mapping; Mood Boarding; Sketching; Research,Brainstorming,T5,concise,short
What is your preferred method of generating design ideas?,SINGLE-SELECT,Brainstorming; Mind Mapping; Mood Boarding; Sketching; Research,Brainstorming,T5,colloquial,short
What is your preferred method of generating design ideas?,SINGLE-SELECT,Brainstorming; Mind Mapping; Mood Boarding; Sketching; Research,Brainstorming,T5,explanatory,short
What is your preferred method of generating design ideas?,SINGLE-SELECT,Brainstorming; Mind Mapping; Mood Boarding; Sketching; Research,Brainstorming,T5,annoyed,short
What is your preferred method of generating design ideas?,SINGLE-SELECT,Brainstorming; Mind Mapping; Mood Boarding; Sketching; Research,Brainstorming,T5,verbose,short
What is your preferred method of generating design ideas?,SINGLE-SELECT,Brainstorming; Mind Mapping; Mood Boarding; Sketching; Research,Brainstorming,T5,concise,short
What is your preferred method of generating design ideas?,SINGLE-SELECT,Brainstorming; Mind Mapping; Mood Boarding; Sketching; Research,Brainstorming,T5,colloquial,short
What is your preferred method of generating design ideas?,SINGLE-SELECT,Brainstorming; Mind Mapping; Mood Boarding; Sketching; Research,Brainstorming,T5,explanatory,short
What is your preferred method of generating design ideas?,SINGLE-SELECT,Brainstorming; Mind Mapping; Mood Boarding; Sketching; Research,Brainstorming,T5,annoyed,short
What is your preferred method of generating design ideas?,SINGLE-SELECT,Brainstorming; Mind Mapping; Mood Boarding; Sketching; Research,Brainstorming,T5,verbose,short
What is your preferred method of generating design ideas?,SINGLE-SELECT,Brainstorming; Mind Mapping; Mood Boarding; Sketching; Research,Brainstorming,T5,concise,short
What is your preferred method of generating design ideas?,SINGLE-SELECT,Brainstorming; Mind Mapping; Mood Boarding; Sketching; Research,Brainstorming,T5,colloquial,short
What is your preferred method of generating design ideas?,SINGLE-SELECT,Brainstorming; Mind Mapping; Mood Boarding; Sketching; Research,Brainstorming,T5,explanatory,short
What is your preferred method of generating design ideas?,SINGLE-SELECT,Brainstorming; Mind Mapping; Mood Boarding; Sketching; Research,Brainstorming,T5,annoyed,short
What is your preferred method of showcasing your work?,SINGLE-SELECT,Online Portfolio; Art Galleries; Art Fairs; Social Media; Personal Exhibitions,Art Fairs,T5,verbose,short
What is your preferred method of showcasing your work?,SINGLE-SELECT,Online Portfolio; Art Galleries; Art Fairs; Social Media; Personal Exhibitions,Online Portfolio,T5,concise,short
What is your preferred method of showcasing your work?,SINGLE-SELECT,Online Portfolio; Art Galleries; Art Fairs; Social Media; Personal Exhibitions,Online Portfolio,T5,colloquial,short
What is your preferred method of showcasing your work?,SINGLE-SELECT,Online Portfolio; Art Galleries; Art Fairs; Social Media; Personal Exhibitions,Online Portfolio,T5,explanatory,short
What is your preferred method of showcasing your work?,SINGLE-SELECT,Online Portfolio; Art Galleries; Art Fairs; Social Media; Personal Exhibitions,Art Fairs,T5,annoyed,short
What is your preferred method of showcasing your work?,SINGLE-SELECT,Online Portfolio; Art Galleries; Art Fairs; Social Media; Personal Exhibitions,Art Fairs,T5,verbose,short
What is your preferred method of showcasing your work?,SINGLE-SELECT,Online Portfolio; Art Galleries; Art Fairs; Social Media; Personal Exhibitions,Online Portfolio,T5,concise,short
What is your preferred method of showcasing your work?,SINGLE-SELECT,Online Portfolio; Art Galleries; Art Fairs; Social Media; Personal Exhibitions,Online Portfolio,T5,colloquial,short
What is your preferred method of showcasing your work?,SINGLE-SELECT,Online Portfolio; Art Galleries; Art Fairs; Social Media; Personal Exhibitions,Online Portfolio,T5,explanatory,short
What is your preferred method of showcasing your work?,SINGLE-SELECT,Online Portfolio; Art Galleries; Art Fairs; Social Media; Personal Exhibitions,Art Fairs,T5,annoyed,short
What is your preferred method of showcasing your work?,SINGLE-SELECT,Online Portfolio; Art Galleries; Art Fairs; Social Media; Personal Exhibitions,Art Fairs,T5,verbose,short
