type>question>options>tone>answer
DATE>What is the deadline for submitting your application? Provide a date.>['Date']>annoyed>The deadline for submitting your application is April 15, 2018.
DATE>What is the delivery date? Provide a date.>['Date']>verbose>The delivery date is November 1, 2018.
DATE>What is the delivery date? Provide a date.>['Date']>concise>The delivery date is October 31st.
DATE>What is the delivery date? Provide a date.>['Date']>colloquial>The delivery date is January 15, 2019.
DATE>What is the delivery date? Provide a date.>['Date']>explanatory>The delivery date is January 1, 2020.
DATE>What is the delivery date? Provide a date.>['Date']>annoyed>I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know.
DATE>What is the due date for payment? Provide a date.>['Date']>verbose>The due date for payment is December 31, 2018.
DATE>What is the due date for payment? Provide a date.>['Date']>concise>The due date for payment is December 31, 2018.
DATE>What is the due date for payment? Provide a date.>['Date']>colloquial>The due date for payment is December 31st.
DATE>What is the due date for payment? Provide a date.>['Date']>explanatory>The due date for payment is December 31, 2018.
DATE>What is the due date for payment? Provide a date.>['Date']>annoyed>The due date for payment is March 30, 2019.
DATE>What is the end date of your subscription? Provide a date.>['Date']>verbose>The end date of your subscription is November 30, 2018.
DATE>What is the end date of your subscription? Provide a date.>['Date']>concise>It's December 31st.
DATE>What is the end date of your subscription? Provide a date.>['Date']>colloquial>I'll be able to finish my subscription by the end of the month.
DATE>What is the end date of your subscription? Provide a date.>['Date']>explanatory>The end date of your subscription is December 31, 2018.
DATE>What is the end date of your subscription? Provide a date.>['Date']>annoyed>I would like to end my subscription at the end of the month.
DATE>What is the expected completion date of the current project? Provide a date.>['Date']>verbose>The project is expected to be completed by the end of the year.
DATE>What is the expected completion date of the current project? Provide a date.>['Date']>concise>The project is expected to be completed by the end of the year.
DATE>What is the expected completion date of the current project? Provide a date.>['Date']>colloquial>The project is expected to be completed by the end of the year.
DATE>What is the expected completion date of the current project? Provide a date.>['Date']>explanatory>The project is expected to be completed by the end of the year.
DATE>What is the expected completion date of the current project? Provide a date.>['Date']>annoyed>The project is expected to be completed by the end of the year.
DATE>What is the expected date of project sign-off? Provide a date.>['Date']>verbose>The project is expected to be signed off by the end of the year. The project is expected to be signed off by the end of the year.
DATE>What is the expected date of project sign-off? Provide a date.>['Date']>concise>The project is expected to be signed off by the end of the year.
DATE>What is the expected date of project sign-off? Provide a date.>['Date']>colloquial>The project is expected to be completed by the end of the year.
DATE>What is the expected date of project sign-off? Provide a date.>['Date']>explanatory>The project will be signed off on January 1, 2020.
DATE>What is the expected date of project sign-off? Provide a date.>['Date']>annoyed>The project is expected to be completed by the end of the year.
DATE>What is the expected date of your recovery? Provide a date.>['Date']>verbose>I will be able to recover in a few days.
DATE>What is the expected date of your recovery? Provide a date.>['Date']>concise>I will be able to return to work in a few days.
DATE>What is the expected date of your recovery? Provide a date.>['Date']>colloquial>I will be able to recover by the end of the month.
DATE>What is the expected date of your recovery? Provide a date.>['Date']>explanatory>I will be able to return to work in a few days.
DATE>What is the expected date of your recovery? Provide a date.>['Date']>annoyed>I'll be back in the hospital in a few days.
DATE>What is the expected delivery date for the new order? Provide a date.>['Date']>verbose>The delivery date for the new order is Friday, November 30th.
DATE>What is the expected delivery date for the new order? Provide a date.>['Date']>concise>The delivery date for the new order will be March 15, 2019.
DATE>What is the expected delivery date for the new order? Provide a date.>['Date']>colloquial>The delivery date for the new order will be on December 1st.
DATE>What is the expected delivery date for the new order? Provide a date.>['Date']>explanatory>The delivery date for the new order is January 1, 2020.
DATE>What is the expected delivery date for the new order? Provide a date.>['Date']>annoyed>We expect to deliver the new order by the end of the month.
DATE>What is the expiration date of the coupon? Provide a date.>['Date']>verbose>The expiration date of the coupon is October 30, 2018.
DATE>What is the expiration date of the coupon? Provide a date.>['Date']>concise>The coupon expires on March 30, 2020.
DATE>What is the expiration date of the coupon? Provide a date.>['Date']>colloquial>The coupon expires on January 30, 2020.
DATE>What is the expiration date of the coupon? Provide a date.>['Date']>explanatory>The coupon expires on December 31, 2018.
DATE>What is the expiration date of the coupon? Provide a date.>['Date']>annoyed>The coupon expires on March 31, 2020.
DATE>What is the implementation date for the new feature? Provide a date.>['Date']>verbose>The new feature was implemented on January 1, 2017.
DATE>What is the implementation date for the new feature? Provide a date.>['Date']>concise>The new feature is expected to be implemented by the end of the year.
DATE>What is the implementation date for the new feature? Provide a date.>['Date']>colloquial>The new feature is expected to be implemented by the end of the year.
DATE>What is the implementation date for the new feature? Provide a date.>['Date']>explanatory>The new feature is expected to be implemented by the end of the year.
DATE>What is the implementation date for the new feature? Provide a date.>['Date']>annoyed>The new feature is expected to be implemented by the end of the year.
DATE>What is the invoice date? Provide a date.>['Date']>verbose>The invoice date is March 30, 2018.
DATE>What is the invoice date? Provide a date.>['Date']>concise>The invoice date is January 1, 2019.
DATE>What is the invoice date? Provide a date.>['Date']>colloquial>The date of the invoice is the day after the date of the invoice.
DATE>What is the invoice date? Provide a date.>['Date']>explanatory>The date of the invoice is March 31, 2019.
DATE>What is the invoice date? Provide a date.>['Date']>annoyed>The invoice date is January 1, 2020.
DATE>What is the invoice due date? Provide a date.>['Date']>verbose>The invoice due date is December 31, 2018.
DATE>What is the invoice due date? Provide a date.>['Date']>concise>The invoice due date is December 31, 2018.
DATE>What is the invoice due date? Provide a date.>['Date']>colloquial>The invoice due date is January 31, 2020.
DATE>What is the invoice due date? Provide a date.>['Date']>explanatory>The invoice due date is March 31, 2018.
DATE>What is the invoice due date? Provide a date.>['Date']>annoyed>The invoice due date is January 1, 2020.
DATE>What is the last day to submit expense reports? Provide a date.>['Date']>verbose>The last day to submit expense reports is October 31st.
DATE>What is the last day to submit expense reports? Provide a date.>['Date']>concise>The last day to submit expense reports is December 31st.
DATE>What is the last day to submit expense reports? Provide a date.>['Date']>colloquial>The last day to submit expense reports is January 1st.
DATE>What is the last day to submit expense reports? Provide a date.>['Date']>explanatory>The last day to submit expense reports is December 31st.
DATE>What is the last day to submit expense reports? Provide a date.>['Date']>annoyed>The last day to submit expense reports is January 1st.
DATE>What is the latest date for feedback submission? Provide a date.>['Date']>verbose>The latest date for feedback submission is January 1, 2019.
DATE>What is the latest date for feedback submission? Provide a date.>['Date']>concise>The latest date for feedback submission is January 1, 2018.
DATE>What is the latest date for feedback submission? Provide a date.>['Date']>colloquial>The latest date for feedback submission is March 15, 2018.
DATE>What is the latest date for feedback submission? Provide a date.>['Date']>explanatory>The latest date for feedback submission is October 1, 2018.
DATE>What is the latest date for feedback submission? Provide a date.>['Date']>annoyed>I'm not sure if it's the latest, but I'm sure it's the earliest.
DATE>What is the planned date for the database migration? Provide a date.>['Date']>verbose>The migration will take place on June 30, 2020.
DATE>What is the planned date for the database migration? Provide a date.>['Date']>concise>The migration will take place on January 1, 2020.
DATE>What is the planned date for the database migration? Provide a date.>['Date']>colloquial>The migration will take place on June 30, 2018.
DATE>What is the planned date for the database migration? Provide a date.>['Date']>explanatory>The migration will take place on January 1st, 2020.
DATE>What is the planned date for the database migration? Provide a date.>['Date']>annoyed>The migration will take place on January 1, 2020.
DATE>What is the planned date for the next release? Provide a date.>['Date']>verbose>The next release is scheduled for June 18, 2019.
DATE>What is the planned date for the next release? Provide a date.>['Date']>concise>The next release will be released on March 18, 2019.
DATE>What is the planned date for the next release? Provide a date.>['Date']>colloquial>The release date for the next release is October 30, 2018.
DATE>What is the planned date for the next release? Provide a date.>['Date']>explanatory>The release date for the next release is January 20, 2020.
DATE>What is the planned date for the next release? Provide a date.>['Date']>annoyed>The next release will be released on March 7, 2018 and will be released on March 7, 2018 and will be released on March 6, 2018 and will be released on March 7, 2018 and will be released on March 6, 2018 and will be released on March 7, 2018 and will be released on March 6, 2018 and will be released on March 6, 2018 and will be released on March 7, 2018 and will be released on March 7, 2018 and will be released on March 7, 2018 and will be released on March 6, 2018 and will be released on March 7, 2018 and will be released on March 7, 2018 and will be released on March 6, 2018 and will be released on March 7, 2018 and will be released on March 7, 2018 and will be released on March 6, 2018 and will be released on March 7, 2018 and will be released on March 7, 2018 and will be released on March 8, 2018 and will be released on March 7, 2018 and will be released on March 8, 2018 and will be released on March 7, 2018 and will be released on March 7, 2018 and will be released on March 7, 2018 and will be released on March 8, 2018 and will be released on March 7, 2018 and will be released on March 8, 2018 and will be released on March 7, 2018 and will be released on March 7, 2018 and will be released on March 8, 2018 and will be released on March 7, 2018 and will be released on March 8, 2018 and will be released on March 7, 2018 and will be released on March 8, 2018 and will be released on March 7, 2018 and will be released on March 8, 2018 and will be released on March 7, 2018 and will be released on March 7, 2018 and will be released on March 8, 2018 and will be released on March 7, 2018 and will be released on March 8, 2018 and will be released on March 7, 2018 and will be released on March 8, 2018 and will be released on March 7, 2018 and will be released on March 8, 2018 and will be released on March 7, 2018 and will be released on March 8, 2018 and will be released on March 7, 2018 and will be released on March 8, 2018 and will be released on March 7, 2018 and will be released on March 8, 2018 and will be released on March 7, 2018 and will be released on March 8, 2018 and will be released on March 7, 2018 and will be released on March 7, 2018 and will be released on March 8, 2018 and will be released on March 7, 2018 and will be released on March 7, 2018 and will be released on March 8, 2018 and will be released on March 7, 2018 and will be released on March 8, 2018 and will be released on March 7, 2018 and will be released on March 8, 2018 and will be released on March 7, 2018 and will be released on March 8, 2018 and will be released on March 9, 2018 and will be released on March 7, 2018 and will be released on March 7, 2018 and will be released on March 7, 2018 and will be released on March 11, 2018 and will be released on March 7, 2018 and will be released on March 7, 2018 and will be released on March 7, 2018 and will be released on March 7, 2018 and will be released on March 8, 2018 and will be released on March 7, 2018 and will be released on March 7, 2018 and will be released on March 8, 2018 and will be released on March 10, 2018 and will be released on March 7, 2018 and will be released on March 7, 2018 and will be released on March 8, 2018 and will be released on March 7, 2018 and will be released on March 7, 2018 and will be released on March 7, 2018 and will be released on March 8, 2018 and will be released on March 7, 2018 and will be released on March 7, 2018 and will be released on March 7, 2018 and will be released on March 7, 2018 and will be released on March 7, 2018 and will be released on March 7, 2018 and will be released on March 8, 2018 and will be released on March 7, 2018 and will be released on March 9, 2018 and will be released on March 7, 2018 and will be released on March 7, 2018 and will be released on March 7, 2018 and will be released on March 7, 2018 and will be available on March 7, 2018 and will be released on March 7, 2018 and will be released on March 7, 2018 and will be released on March 7, 2018 and will be available on March 7, 2018 and will be available on March 7, 2018 and will be released on March 7, 2018 and will be available on March 7, 2018
DATE>What is the project completion date? Provide a date.>['Date']>verbose>The project is expected to be completed by the end of the year.
DATE>What is the project completion date? Provide a date.>['Date']>concise>The project completion date is December 31, 2020.
DATE>What is the project completion date? Provide a date.>['Date']>colloquial>The project was completed on December 15, 2018.
DATE>What is the project completion date? Provide a date.>['Date']>explanatory>The project is expected to be completed by the end of the year.
DATE>What is the project completion date? Provide a date.>['Date']>annoyed>The project completion date is January 1, 2020.
DATE>What is the project's milestone date? Provide a date.>['Date']>verbose>The project's milestone date is January 1, 2020.
DATE>What is the project's milestone date? Provide a date.>['Date']>concise>The project's milestone date is January 1, 2020.
DATE>What is the project's milestone date? Provide a date.>['Date']>colloquial>The project's milestone date is July 1, 2020.
DATE>What is the project's milestone date? Provide a date.>['Date']>explanatory>The project's milestone date is January 1, 2020.
DATE>What is the project's milestone date? Provide a date.>['Date']>annoyed>The project's milestone date is March 1, 2020.
DATE>What is the return deadline? Provide a date.>['Date']>verbose>The return deadline is January 15, 2018.
DATE>What is the return deadline? Provide a date.>['Date']>concise>The return deadline is January 1, 2020.
DATE>What is the return deadline? Provide a date.>['Date']>colloquial>The return deadline is January 15th.
DATE>What is the return deadline? Provide a date.>['Date']>explanatory>The return deadline is April 30, 2018.
DATE>What is the return deadline? Provide a date.>['Date']>annoyed>I'll be back in a few days.
DATE>What is the start date for the training course? Provide a date.>['Date']>verbose>The start date for the training course is October 1st.
DATE>What is the start date for the training course? Provide a date.>['Date']>concise>The start date for the training course is January 1, 2020.
DATE>What is the start date for the training course? Provide a date.>['Date']>colloquial>The start date for the training course is May 1, 2020.
DATE>What is the start date for the training course? Provide a date.>['Date']>explanatory>The start date for the training course is January 1st.
DATE>What is the start date for the training course? Provide a date.>['Date']>annoyed>The start date for the training course is January 1, 2020.
DATE>What is the start date of the new fiscal year? Provide a date.>['Date']>verbose>The start date of the new fiscal year is January 1, 2020.
DATE>What is the start date of the new fiscal year? Provide a date.>['Date']>concise>The start date for the new fiscal year is January 1, 2020.
DATE>What is the start date of the new fiscal year? Provide a date.>['Date']>colloquial>The start date of the new fiscal year is January 1, 2020.
DATE>What is the start date of the new fiscal year? Provide a date.>['Date']>explanatory>The start date of the new fiscal year is January 1, 2020.
DATE>What is the start date of the new fiscal year? Provide a date.>['Date']>annoyed>The start date of the new fiscal year is January 1st.
DATE>What is the target completion date for the current sprint? Provide a date.>['Date']>verbose>The target completion date for the current sprint is January 1, 2020.
DATE>What is the target completion date for the current sprint? Provide a date.>['Date']>concise>The target completion date for the current sprint is March 30, 2020.
DATE>What is the target completion date for the current sprint? Provide a date.>['Date']>colloquial>The target completion date for the current sprint is January 1, 2020.
DATE>What is the target completion date for the current sprint? Provide a date.>['Date']>explanatory>The target completion date for the current sprint is January 1, 2020.
DATE>What is the target completion date for the current sprint? Provide a date.>['Date']>annoyed>The target completion date for the current sprint is January 1, 2020.
DATE>What is the target launch date for the new application? Provide a date.>['Date']>verbose>The target launch date for the new application is January 1, 2020.
DATE>What is the target launch date for the new application? Provide a date.>['Date']>concise>The target launch date for the new application is January 1, 2020.
DATE>What is the target launch date for the new application? Provide a date.>['Date']>colloquial>The target launch date for the new application is October 15, 2018.
DATE>What is the target launch date for the new application? Provide a date.>['Date']>explanatory>The target launch date for the new application is January 1, 2020.
DATE>What is the target launch date for the new application? Provide a date.>['Date']>annoyed>The target launch date for the new application is January 15, 2020.
DATE>What is the target launch date for the new product? Provide a date.>['Date']>verbose>The target launch date for the new product is January 1, 2020.
DATE>What is the target launch date for the new product? Provide a date.>['Date']>concise>The target launch date for the new product is March 15, 2020.
DATE>What is the target launch date for the new product? Provide a date.>['Date']>colloquial>The target launch date for the new product is January 1, 2020.
DATE>What is the target launch date for the new product? Provide a date.>['Date']>explanatory>The target launch date for the new product is March 15, 2020.
DATE>What is the target launch date for the new product? Provide a date.>['Date']>annoyed>It is expected to be released in the first quarter of 2017.
DATE>What is the warranty expiration date? Provide a date.>['Date']>verbose>The warranty expiration date is January 1, 2020.
DATE>What is the warranty expiration date? Provide a date.>['Date']>concise>The warranty expiration date is December 31, 2018.
DATE>What is the warranty expiration date? Provide a date.>['Date']>colloquial>The warranty expiration date is March 30, 2020.
DATE>What is the warranty expiration date? Provide a date.>['Date']>explanatory>The warranty expiration date is December 31, 2018.
DATE>What is the warranty expiration date? Provide a date.>['Date']>annoyed>The warranty expiration date is December 31, 2018.
DATE>What is your date of birth? Provide a date.>['Date']>verbose>I was born on March 29, 1967.
DATE>What is your date of birth? Provide a date.>['Date']>concise>I was born on March 29, 1967.
DATE>What is your date of birth? Provide a date.>['Date']>colloquial>I was born on March 15, 1989.
DATE>What is your date of birth? Provide a date.>['Date']>explanatory>I was born on March 15, 1977.
DATE>What is your date of birth? Provide a date.>['Date']>annoyed>I was born on December 31, 1967.
DATE>What is your preferred date for a service call? Provide a date.>['Date']>verbose>I would like to call on Friday.
DATE>What is your preferred date for a service call? Provide a date.>['Date']>concise>I would like to have a service call on Friday.
DATE>What is your preferred date for a service call? Provide a date.>['Date']>colloquial>I'd like to call on Friday.
DATE>What is your preferred date for a service call? Provide a date.>['Date']>explanatory>I would like to call on Monday.
DATE>What is your preferred date for a service call? Provide a date.>['Date']>annoyed>I would like to call on Friday.
DATE>When did the development phase conclude? Provide a date.>['Date']>verbose>The development phase concluded in late April.
DATE>When did the development phase conclude? Provide a date.>['Date']>concise>The development phase concluded on May 30, 2005.
DATE>When did the development phase conclude? Provide a date.>['Date']>colloquial>The development phase concluded on October 1, 2001.
DATE>When did the development phase conclude? Provide a date.>['Date']>explanatory>The development phase concluded on June 30, 2018.
DATE>When did the development phase conclude? Provide a date.>['Date']>annoyed>The development phase concluded on January 1, 2006.
DATE>When did the employee start working for the company? Provide a date.>['Date']>verbose>The employee started working for the company in January 2000.
DATE>When did the employee start working for the company? Provide a date.>['Date']>concise>It started in the early 1990s and ended in the early 2000s.
DATE>When did the employee start working for the company? Provide a date.>['Date']>colloquial>When did the employee start working for the company?
DATE>When did the employee start working for the company? Provide a date.>['Date']>explanatory>When did the employee start working for the company?
DATE>When did the employee start working for the company? Provide a date.>['Date']>annoyed>When did the employee start working for the company?
DATE>When did the equipment become operational? Provide a date.>['Date']>verbose>The equipment was operational in the mid-1980s.
DATE>When did the equipment become operational? Provide a date.>['Date']>concise>The equipment became operational on December 31, 1992.
DATE>When did the equipment become operational? Provide a date.>['Date']>colloquial>The equipment became operational in the mid-1980s.
DATE>When did the equipment become operational? Provide a date.>['Date']>explanatory>The equipment was commissioned in March 2008.
DATE>When did the equipment become operational? Provide a date.>['Date']>annoyed>The equipment was in operation at the time of the accident.
DATE>When did the event take place? Provide a date.>['Date']>verbose>It took place on October 12, 2013.
DATE>When did the event take place? Provide a date.>['Date']>concise>The event took place on April 30, 2019.
DATE>When did the event take place? Provide a date.>['Date']>colloquial>It took place on April 23, 2005.
DATE>When did the event take place? Provide a date.>['Date']>explanatory>The event took place on October 29, 2001.
DATE>When did the event take place? Provide a date.>['Date']>annoyed>It took place on March 20, 2017.
DATE>When did the incident occur? Provide a date.>['Date']>verbose>The incident occurred on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 29, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 29, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 29, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 29, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 29, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 29, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to have taken place on January 30, 2018 and was reported to
DATE>When did the incident occur? Provide a date.>['Date']>concise>The incident occurred on October 23, 2001.
DATE>When did the incident occur? Provide a date.>['Date']>colloquial>The incident occurred on February 7, 2001.
DATE>When did the incident occur? Provide a date.>['Date']>explanatory>The incident occurred on October 23, 2001.
DATE>When did the incident occur? Provide a date.>['Date']>annoyed>I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know.
DATE>When did the payment process begin? Provide a date.>['Date']>verbose>The payment process began in December 2000.
DATE>When did the payment process begin? Provide a date.>['Date']>concise>The payment process began in the early 1990s.
DATE>When did the payment process begin? Provide a date.>['Date']>colloquial>When did the payment process begin?
DATE>When did the payment process begin? Provide a date.>['Date']>explanatory>The payment process began in the early 1990s.
DATE>When did the payment process begin? Provide a date.>['Date']>annoyed>When did the payment process begin?
DATE>When did the performance testing commence? Provide a date.>['Date']>verbose>The performance testing began on October 1, 2008.
DATE>When did the performance testing commence? Provide a date.>['Date']>concise>The performance testing began on January 1, 1999.
DATE>When did the performance testing commence? Provide a date.>['Date']>colloquial>The performance testing began on January 1, 2017.
DATE>When did the performance testing commence? Provide a date.>['Date']>explanatory>The performance testing began on March 1, 2001.
DATE>When did the performance testing commence? Provide a date.>['Date']>annoyed>The performance testing began on December 1, 2001.
DATE>When did the refund process start? Provide a date.>['Date']>verbose>The refund process began in September 2017.
DATE>When did the refund process start? Provide a date.>['Date']>concise>The refund process started in January.
DATE>When did the refund process start? Provide a date.>['Date']>colloquial>The refund process started in April 2001.
DATE>When did the refund process start? Provide a date.>['Date']>explanatory>The refund process began in September 2001.
DATE>When did the refund process start? Provide a date.>['Date']>annoyed>The refund process started in the late 1990s.
DATE>When did the server outage begin? Provide a date.>['Date']>verbose>The server outage began on January 1, 2003.
DATE>When did the server outage begin? Provide a date.>['Date']>concise>The server outage began on December 1, 2001.
DATE>When did the server outage begin? Provide a date.>['Date']>colloquial>The server outage began on December 11, 2001.
DATE>When did the server outage begin? Provide a date.>['Date']>explanatory>The server outage began on January 1, 2001.
DATE>When did the server outage begin? Provide a date.>['Date']>annoyed>The server outage began on December 7, 2001.
DATE>When did the shipment arrive at the warehouse? Provide a date.>['Date']>verbose>The shipment arrived at the warehouse on March 6, 2018.
DATE>When did the shipment arrive at the warehouse? Provide a date.>['Date']>concise>The shipment arrived at the warehouse on Friday.
DATE>When did the shipment arrive at the warehouse? Provide a date.>['Date']>colloquial>The shipment arrived at the warehouse on October 30, 2012.
DATE>When did the shipment arrive at the warehouse? Provide a date.>['Date']>explanatory>The shipment arrived at the warehouse on December 15, 2013.
DATE>When did the shipment arrive at the warehouse? Provide a date.>['Date']>annoyed>The shipment arrived at the warehouse on Friday morning.
DATE>When did the trial period begin? Provide a date.>['Date']>verbose>The trial period began on March 1, 2003.
DATE>When did the trial period begin? Provide a date.>['Date']>concise>The trial period began on January 1, 2001.
DATE>When did the trial period begin? Provide a date.>['Date']>colloquial>The trial period began on April 1, 2003.
DATE>When did the trial period begin? Provide a date.>['Date']>explanatory>The trial period began on January 1, 2002.
DATE>When did the trial period begin? Provide a date.>['Date']>annoyed>The trial period began on June 1, 2001.
DATE>When did the user acceptance testing begin? Provide a date.>['Date']>verbose>The user acceptance testing began in September 2017.
DATE>When did the user acceptance testing begin? Provide a date.>['Date']>concise>We began user acceptance testing in April 2001.
DATE>When did the user acceptance testing begin? Provide a date.>['Date']>colloquial>The user acceptance testing began in November 2008.
DATE>When did the user acceptance testing begin? Provide a date.>['Date']>explanatory>The user acceptance testing began in January 2017.
DATE>When did the user acceptance testing begin? Provide a date.>['Date']>annoyed>The testing began in April 2001.
DATE>When did the warranty expire on this piece of equipment? Provide a date.>['Date']>verbose>The warranty expires at the end of the year.
DATE>When did the warranty expire on this piece of equipment? Provide a date.>['Date']>concise>The warranty expires on December 31, 2002.
DATE>When did the warranty expire on this piece of equipment? Provide a date.>['Date']>colloquial>The warranty expires on June 30, 2018.
DATE>When did the warranty expire on this piece of equipment? Provide a date.>['Date']>explanatory>The warranty expires on January 31, 2020.
DATE>When did the warranty expire on this piece of equipment? Provide a date.>['Date']>annoyed>The warranty expires on March 31, 2020.
DATE>When did you begin experiencing this allergic reaction? Provide a date.>['Date']>verbose>I began experiencing this allergic reaction in January of this year.
DATE>When did you begin experiencing this allergic reaction? Provide a date.>['Date']>concise>I began experiencing this allergic reaction in the early 1990s.
DATE>When did you begin experiencing this allergic reaction? Provide a date.>['Date']>colloquial>I began experiencing this allergic reaction in the early 1990s.
DATE>When did you begin experiencing this allergic reaction? Provide a date.>['Date']>explanatory>I began experiencing this allergic reaction in the early 1990s.
DATE>When did you begin experiencing this allergic reaction? Provide a date.>['Date']>annoyed>I began experiencing this allergic reaction in the early 1990s.
DATE>When did you begin experiencing this specific symptom? Provide a date.>['Date']>verbose>I began experiencing this symptom in the early 1990s.
DATE>When did you begin experiencing this specific symptom? Provide a date.>['Date']>concise>I began experiencing this specific symptom in the early 1990s.
DATE>When did you begin experiencing this specific symptom? Provide a date.>['Date']>colloquial>I began experiencing this symptom in the early 1990s.
DATE>When did you begin experiencing this specific symptom? Provide a date.>['Date']>explanatory>I began experiencing this symptom in the early 1990s.
DATE>When did you begin experiencing this specific symptom? Provide a date.>['Date']>annoyed>I started experiencing this symptom when I was a child.
DATE>When did you begin taking this new medication? Provide a date.>['Date']>verbose>I began taking this medication in March of this year.
DATE>When did you begin taking this new medication? Provide a date.>['Date']>concise>I began taking this medication in January of this year.
DATE>When did you begin taking this new medication? Provide a date.>['Date']>colloquial>I began taking this medication in April of this year.
